MarketValue_Differential,away_elo,home_elo,home_rolling_relative_shots,away_rolling_relative_shots,home_rolling_shot_efficiency,away_rolling_shot_efficiency,home_rolling_fouls,away_rolling_fouls,h2h_goal_difference,home_rolling_goals_scored,away_rolling_goals_scored,home_rolling_discipline_score,away_rolling_discipline_score,home_rolling_goals_conceded,away_rolling_goals_conceded,month,day_of_week,FTR,Date,HomeTeam,AwayTeam
1.77,1469.4896433557967,1482.3474434826471,3.857142857142857,-4.571428571428571,0.04370748299319728,0.1256441970727685,12.142857142857142,12.0,2.0,0.7142857142857143,1.2857142857142858,2.428571428571429,1.8571428571428572,1.8571428571428572,1.8571428571428572,4,5,H,2009-04-18,Portsmouth,Bolton
-0.8599999999999999,1465.7272437385398,1481.9989349740692,-3.7142857142857144,-3.2857142857142856,0.10828695114409399,0.09736394557823128,12.285714285714286,14.714285714285714,-3.0,0.8571428571428571,0.8571428571428571,2.8571428571428568,3.142857142857143,0.5714285714285714,2.2857142857142856,4,5,H,2009-04-18,Stoke,Blackburn
0.6599999999999997,1458.7024379598752,1414.064940246229,2.142857142857143,-7.571428571428571,0.09282879818594104,0.07936507936507937,9.285714285714286,13.428571428571429,3.0,1.1428571428571428,0.7142857142857143,1.5714285714285714,2.4285714285714284,1.1428571428571428,1.7142857142857142,4,5,H,2009-04-18,Sunderland,Hull
4.73,1407.5182096411436,1488.5357106973477,3.4285714285714284,-4.857142857142857,0.14035295277531304,0.02197802197802198,11.142857142857142,10.571428571428571,-1.0,2.0,0.2857142857142857,1.4285714285714284,1.4285714285714286,0.5714285714285714,1.8571428571428572,4,6,H,2009-04-19,Man City,West Brom
2.9400000000000004,1402.3866383450409,1503.7152766015408,3.857142857142857,-5.428571428571429,0.09937978687978687,0.15873015873015875,9.857142857142858,9.571428571428571,-6.0,1.4285714285714286,0.8571428571428571,0.8571428571428571,3.2857142857142856,0.2857142857142857,1.7142857142857142,4,6,H,2009-04-19,Tottenham,Newcastle
2.790000000000001,1659.286870754323,1691.395227572193,12.571428571428571,4.0,0.14237476808905378,0.18142141471973403,11.571428571428571,12.428571428571429,0.0,2.4285714285714284,2.2857142857142856,1.1428571428571428,1.4285714285714286,0.2857142857142857,1.0,4,1,D,2009-04-21,Liverpool,Arsenal
7.64,1567.6724637688321,1701.2004905075758,12.428571428571429,-0.7142857142857143,0.11408651562104247,0.09053803339517626,8.571428571428571,13.142857142857142,1.0,2.0,0.7142857142857143,0.7142857142857143,1.2857142857142858,0.42857142857142855,0.5714285714285714,4,2,D,2009-04-22,Chelsea,Everton
5.9,1494.3850580080573,1676.9733748728038,8.571428571428571,-3.5714285714285716,0.1006469254368414,0.10227272727272728,9.857142857142858,10.571428571428571,3.0,1.5714285714285714,0.8571428571428571,1.5714285714285716,2.2857142857142856,1.0,1.1428571428571428,4,2,H,2009-04-22,Man United,Portsmouth
-10.24,1696.6197755923818,1548.7701205778174,4.285714285714286,3.2857142857142856,0.11392964178678465,0.047974101921470336,11.571428571428571,12.428571428571429,-5.0,1.7142857142857142,0.8571428571428571,1.4285714285714286,2.7142857142857144,0.5714285714285714,0.7142857142857143,4,5,A,2009-04-25,West Ham,Chelsea
-0.6199999999999999,1428.1621250788262,1397.8813402902672,0.2857142857142857,-8.285714285714286,0.107174688057041,0.08035714285714286,12.285714285714286,11.571428571428571,-4.0,1.2857142857142858,0.42857142857142855,2.857142857142857,3.571428571428571,1.7142857142857142,1.5714285714285714,4,5,H,2009-04-25,West Brom,Sunderland
-8.540000000000001,1690.243314048192,1444.605253127278,-0.2857142857142857,5.714285714285714,0.12319624819624818,0.14159909577866234,13.428571428571429,13.285714285714286,0.0,1.1428571428571428,1.7142857142857142,1.7142857142857144,1.4285714285714286,1.5714285714285714,1.1428571428571428,4,5,A,2009-04-25,Hull,Liverpool
0.54,1493.9139414675633,1496.4939739237604,-1.2857142857142858,-12.285714285714286,0.18521303258145363,0.1820861678004535,10.571428571428571,14.142857142857142,0.0,1.7142857142857142,1.2857142857142858,1.1428571428571428,2.4285714285714284,0.7142857142857143,1.8571428571428572,4,5,H,2009-04-25,Fulham,Stoke
3.66,1512.669648482139,1683.4489013309887,7.714285714285714,-1.4285714285714286,0.10983059890622915,0.12796223384458677,9.857142857142858,10.571428571428571,1.0,1.7142857142857142,1.4285714285714286,1.4285714285714284,2.142857142857143,1.0,1.8571428571428572,4,5,H,2009-04-25,Man United,Tottenham
-2.03,1556.7748582315141,1457.4520288303866,-4.428571428571429,-5.428571428571429,0.14079016221873364,0.1329844758416187,13.714285714285714,11.571428571428571,-6.0,1.8571428571428572,0.8571428571428571,1.0,3.142857142857143,1.4285714285714286,1.4285714285714286,4,5,D,2009-04-25,Bolton,Aston Villa
-0.6699999999999999,1498.172580048224,1572.2531786840261,4.0,-2.857142857142857,0.13468751136818363,0.014285714285714287,9.428571428571429,10.428571428571429,4.0,1.5714285714285714,0.14285714285714285,1.0,2.0,0.42857142857142855,1.1428571428571428,4,5,A,2009-04-25,Everton,Man City
-0.43000000000000016,1482.1355011258127,1453.8122372450457,1.2857142857142858,1.1428571428571428,0.170995670995671,0.05372405372405372,12.857142857142858,11.428571428571429,-3.0,1.8571428571428572,0.5714285714285714,1.5714285714285714,2.4285714285714284,0.8571428571428571,1.0,4,6,H,2009-04-26,Blackburn,Wigan
5.01,1422.3807986635604,1660.4387842783242,10.428571428571429,-4.857142857142857,0.09725405313640609,0.007518796992481203,8.714285714285714,11.571428571428571,-1.0,1.8571428571428572,0.14285714285714285,0.8571428571428571,1.5714285714285716,0.2857142857142857,2.5714285714285716,4,6,H,2009-04-26,Arsenal,Middlesbrough
-0.7000000000000002,1487.9095315498723,1393.4322664644426,-5.571428571428571,-4.714285714285714,0.09348587920016492,0.10227272727272728,10.428571428571429,10.428571428571429,0.0,0.8571428571428571,0.8571428571428571,1.5714285714285716,2.142857142857143,2.0,1.2857142857142858,4,0,D,2009-04-27,Newcastle,Portsmouth
2.99,1468.6187411437916,1557.1275841675317,2.7142857142857144,1.0,0.13230655898723126,0.05372405372405372,9.142857142857142,11.714285714285714,1.0,1.5714285714285714,0.5714285714285714,0.8571428571428571,2.0,0.7142857142857143,1.1428571428571428,5,0,H,2009-05-04,Everton,Wigan
5.640000000000001,1553.295696796935,1690.2559063130275,10.428571428571429,-3.7142857142857144,0.12797118847539016,0.12890284318855746,10.571428571428571,11.428571428571429,7.0,2.2857142857142856,0.8571428571428571,1.8571428571428572,3.142857142857143,1.2857142857142858,1.5714285714285714,5,0,H,2009-05-04,Man United,Aston Villa
-2.4099999999999993,1513.2981745647185,1545.4829227694277,1.8571428571428572,-1.7142857142857142,0.08124718418836066,0.03214285714285715,10.428571428571429,9.857142857142858,-1.0,1.0,0.42857142857142855,1.4285714285714286,2.142857142857143,1.1428571428571428,1.1428571428571428,5,6,D,2009-05-10,Aston Villa,Man City
0.2300000000000002,1420.4899427645778,1459.23595996635,3.4285714285714284,-7.571428571428571,0.1421855105678635,0.1790780647923505,11.714285714285714,14.714285714285714,1.0,1.2857142857142858,1.0,1.5714285714285716,2.4285714285714284,0.5714285714285714,2.4285714285714284,5,1,A,2009-05-12,Wigan,Birmingham
-6.139999999999999,1698.068680340535,1541.2900195936468,2.0,4.714285714285714,0.10294063079777364,0.10730078744784628,10.857142857142858,7.857142857142857,-4.0,1.5714285714285714,1.5714285714285714,1.2857142857142858,2.428571428571429,0.7142857142857143,0.42857142857142855,5,1,A,2009-05-12,West Ham,Man United
-0.9100000000000001,1460.9311902649654,1485.795359770191,-1.0,-6.285714285714286,0.0,0.07369614512471655,8.0,13.142857142857142,0.0,0.0,0.7142857142857143,1.0,2.4285714285714284,1.0,1.8571428571428572,5,1,H,2009-05-12,Wolves,Bolton
-4.740000000000001,1704.0998765765523,1514.452813094588,2.857142857142857,5.571428571428571,0.17209898452134478,0.05511695906432749,12.285714285714286,12.285714285714286,-11.0,2.5714285714285716,1.0,1.5714285714285716,2.0,0.7142857142857143,0.7142857142857143,5,1,H,2009-05-12,Man City,Chelsea
-7.13,1695.133387042572,1467.3289972270668,1.4285714285714286,7.142857142857143,0.14854669140383428,0.1477215447582542,12.571428571428571,12.857142857142858,-4.0,1.7142857142857142,2.0,1.5714285714285714,1.1428571428571428,0.8571428571428571,1.1428571428571428,5,1,D,2009-05-12,Blackburn,Liverpool
3.4200000000000004,1439.715180132898,1544.3282842395581,1.5714285714285714,-6.285714285714286,0.07117392411510058,0.05555555555555556,10.428571428571429,13.857142857142858,2.0,0.8571428571428571,0.5714285714285714,1.0,2.4285714285714284,1.0,1.7142857142857142,5,1,H,2009-05-12,Aston Villa,Hull
4.91,1481.5067638906228,1665.5027783639314,10.857142857142858,-11.428571428571429,0.10331465919701213,0.16422902494331065,8.571428571428571,13.857142857142858,-1.0,2.0,1.1428571428571428,0.8571428571428571,2.0,0.2857142857142857,1.7142857142857142,5,1,H,2009-05-12,Arsenal,Stoke
0.69,1510.033161931285,1484.59181407854,4.857142857142857,0.0,0.050850340136054425,0.0,11.571428571428571,0.0,0.0,0.8571428571428571,0.0,2.142857142857143,0.0,1.4285714285714286,0.0,5,1,H,2009-05-12,Portsmouth,Burnley
-7.180000000000001,1705.2821544456385,1445.3477102617546,4.571428571428571,5.142857142857143,0.14125180375180374,0.139046819193878,12.285714285714286,8.857142857142858,-7.0,1.2857142857142858,2.142857142857143,1.8571428571428572,2.428571428571429,0.8571428571428571,0.42857142857142855,5,2,A,2009-05-13,Wigan,Man United
2.6,1534.0765454885432,1566.5103653449733,2.142857142857143,-5.571428571428571,0.1731228855178435,0.11412898492730425,9.285714285714286,10.571428571428571,4.0,2.142857142857143,1.2857142857142858,0.8571428571428571,2.857142857142857,0.7142857142857143,0.7142857142857143,5,5,H,2009-05-16,Everton,West Ham
0.6200000000000001,1430.8691750888486,1449.3242266229001,-3.857142857142857,-5.571428571428571,0.14237746380603525,0.02380952380952381,13.428571428571429,14.857142857142858,1.0,1.8571428571428572,0.2857142857142857,0.7142857142857143,2.4285714285714284,1.5714285714285714,1.8571428571428572,5,5,D,2009-05-16,Bolton,Hull
1.33,1508.901151500701,1396.749983935775,-5.285714285714286,-5.571428571428571,0.052669552669552665,0.07704081632653062,11.0,10.571428571428571,2.0,0.5714285714285714,0.8571428571428571,1.4285714285714284,1.0,1.8571428571428572,1.4285714285714286,5,5,A,2009-05-16,Newcastle,Fulham
-1.9100000000000001,1553.1742892836075,1417.3168045779532,-2.2857142857142856,-4.428571428571429,0.06607142857142857,0.14420896563753707,10.142857142857142,12.428571428571429,-2.0,0.42857142857142855,1.0,2.2857142857142856,3.142857142857143,0.5714285714285714,2.0,5,5,D,2009-05-16,Middlesbrough,Aston Villa
2.540000000000001,1671.939499042809,1709.8565938104762,9.857142857142858,0.7142857142857143,0.15018007202881153,0.2444466248037677,10.571428571428571,12.571428571428571,0.0,2.5714285714285716,2.7142857142857144,2.0,1.4285714285714286,1.5714285714285714,1.4285714285714286,5,5,D,2009-05-16,Man United,Arsenal
-1.29,1440.773270896917,1475.070043211745,-2.857142857142857,0.2857142857142857,0.1320964749536178,0.05372405372405372,11.571428571428571,11.0,0.0,1.0,0.5714285714285714,3.1428571428571432,1.8571428571428572,0.5714285714285714,1.5714285714285714,5,5,H,2009-05-16,Stoke,Wigan
-0.13999999999999968,1533.1703381586005,1505.8626435001004,6.428571428571429,-3.142857142857143,0.10587329337329336,0.04801587301587302,10.285714285714286,9.857142857142858,1.0,1.5714285714285714,0.5714285714285714,0.8571428571428571,2.2857142857142856,0.2857142857142857,1.2857142857142858,5,5,H,2009-05-16,Tottenham,Man City
11.06,1474.5224609952966,1685.3823515125398,10.571428571428571,-2.857142857142857,0.10166415537259528,0.09736394557823128,8.857142857142858,13.714285714285714,3.0,1.7142857142857142,0.8571428571428571,0.5714285714285714,2.857142857142857,0.42857142857142855,2.4285714285714284,5,6,H,2009-05-17,Chelsea,Blackburn
-8.5,1687.9399232743422,1411.4680289895578,1.0,7.0,0.11193659281894576,0.1057047380355651,12.142857142857142,12.571428571428571,-3.0,1.4285714285714286,1.2857142857142858,2.571428571428571,1.0,1.5714285714285714,1.0,5,6,A,2009-05-17,West Brom,Liverpool
1.7300000000000004,1414.5754363795356,1498.005507636292,3.4285714285714284,-8.857142857142858,0.07579365079365079,0.08035714285714286,11.857142857142858,12.142857142857142,0.0,1.0,0.42857142857142855,2.571428571428571,3.1428571428571432,0.8571428571428571,1.5714285714285714,5,0,H,2009-05-18,Portsmouth,Sunderland
4.15,1448.6608765366393,1519.6898829974234,2.142857142857143,-4.571428571428571,0.16302110587824872,0.050353474723222616,11.857142857142858,13.142857142857142,0.0,2.142857142857143,0.5714285714285714,1.7142857142857144,2.4285714285714284,0.7142857142857143,1.5714285714285714,5,6,H,2009-05-24,Man City,Bolton
-11.08,1691.1080545499306,1405.0206804546058,0.7142857142857143,3.142857142857143,0.09878117913832199,0.05436507936507936,9.0,13.571428571428571,-8.0,1.1428571428571428,0.8571428571428571,1.4285714285714286,2.571428571428571,0.8571428571428571,0.7142857142857143,5,6,A,2009-05-24,Sunderland,Chelsea
5.93,1486.3401100585381,1673.2982859595875,10.0,-11.857142857142858,0.12712418300653594,0.12341269841269842,7.285714285714286,13.142857142857142,1.0,2.2857142857142856,0.8571428571428571,0.5714285714285714,1.8571428571428572,0.2857142857142857,1.7142857142857142,5,6,H,2009-05-24,Arsenal,Stoke
0.7600000000000002,1421.9698947882287,1522.7400680419898,0.7142857142857143,-5.285714285714286,0.0639795918367347,0.007518796992481203,10.142857142857142,12.428571428571429,4.0,1.1428571428571428,0.14285714285714285,1.1428571428571428,1.2857142857142856,1.1428571428571428,2.4285714285714284,5,6,H,2009-05-24,West Ham,Middlesbrough
-1.2800000000000002,1507.5602635612217,1429.503204050124,4.0,-2.2857142857142856,0.10938367188367185,0.08928571428571429,12.571428571428571,10.142857142857142,-3.0,1.0,0.7142857142857143,1.7142857142857144,2.142857142857143,1.1428571428571428,1.1428571428571428,5,6,H,2009-05-24,Wigan,Portsmouth
3.91,1519.3430986612775,1692.169246778395,12.571428571428571,-4.142857142857143,0.14453927025355595,0.16259426847662142,12.0,11.0,1.0,2.5714285714285716,1.5714285714285714,1.0,2.2857142857142856,0.8571428571428571,2.2857142857142856,5,6,H,2009-05-24,Liverpool,Tottenham
-8.290000000000001,1708.4978068936978,1431.5325251751094,-2.4285714285714284,4.285714285714286,0.12773139558853844,0.14651647372235607,13.571428571428571,8.142857142857142,-1.0,1.1428571428571428,2.2857142857142856,1.8571428571428572,2.142857142857143,1.7142857142857142,0.5714285714285714,5,6,A,2009-05-24,Hull,Man United
-3.74,1577.8468427915266,1517.5007290348633,-2.142857142857143,-1.8571428571428572,0.17694235588972432,0.07755102040816328,10.0,12.571428571428571,-3.0,1.4285714285714286,0.5714285714285714,1.2857142857142858,1.2857142857142858,0.7142857142857143,0.5714285714285714,5,6,A,2009-05-24,Fulham,Everton
0.6399999999999999,1407.2387054855049,1468.7967579579058,0.8571428571428571,-3.4285714285714284,0.1225726654298083,0.03296703296703297,12.714285714285714,10.571428571428571,0.0,1.4285714285714286,0.5714285714285714,1.4285714285714286,1.4285714285714286,0.5714285714285714,1.8571428571428572,5,6,D,2009-05-24,Blackburn,West Brom
0.96,1388.1504064016126,1548.5211990733321,2.142857142857143,-6.285714285714286,0.07816693110810759,0.11587301587301588,11.571428571428571,11.0,1.0,1.0,0.42857142857142855,1.4285714285714286,3.428571428571429,0.7142857142857143,1.8571428571428572,5,6,H,2009-05-24,Aston Villa,Newcastle
-0.9899999999999998,1400.9823064889574,1507.1502822715443,-0.5714285714285714,-7.428571428571429,0.11979949874686716,0.07857142857142858,10.857142857142858,10.285714285714286,-3.0,1.1428571428571428,0.42857142857142855,1.1428571428571428,2.571428571428571,0.7142857142857143,1.8571428571428572,6,4,H,2009-06-12,Fulham,Sunderland
-1.2199999999999998,1512.5943043807035,1588.1972895548456,3.2857142857142856,-4.0,0.15407526647022446,0.18045141133376427,10.571428571428571,9.857142857142858,3.0,2.142857142857143,1.7142857142857142,0.8571428571428571,1.8571428571428572,0.8571428571428571,2.4285714285714284,6,4,D,2009-06-12,Everton,Tottenham
0.75,1515.9451936933096,1444.765217324838,4.571428571428571,-5.428571428571429,0.0909284429021271,0.08894557823129252,11.714285714285714,11.571428571428571,-2.0,0.8571428571428571,1.0,1.4285714285714284,1.4285714285714284,1.0,1.2857142857142858,7,3,D,2009-07-02,Wigan,Fulham
-1.6500000000000001,1381.042588090002,1409.4305467692714,-1.4285714285714286,-6.428571428571429,0.09512987012987013,0.08730158730158731,12.142857142857142,10.857142857142858,-1.0,1.1428571428571428,0.2857142857142857,2.4285714285714284,3.2857142857142856,1.8571428571428572,1.7142857142857142,7,3,A,2009-07-02,West Brom,Newcastle
0.8399999999999999,1479.9845491775923,1392.187395067192,-0.42857142857142855,-10.142857142857142,0.09878117913832199,0.1353174603174603,9.0,12.428571428571429,-1.0,0.8571428571428571,0.8571428571428571,1.4285714285714286,1.4285714285714286,1.2857142857142858,2.0,7,3,H,2009-07-02,Sunderland,Stoke
3.48,1438.6813338624384,1585.5193878080354,2.7142857142857144,-4.285714285714286,0.15271472225253738,0.050353474723222616,10.857142857142858,12.857142857142858,4.0,2.2857142857142856,0.5714285714285714,1.1428571428571428,2.0,1.0,1.2857142857142858,7,3,H,2009-07-02,Everton,Bolton
4.03,1412.997038685347,1529.6694256716244,4.571428571428571,-1.8571428571428572,0.15587824873539158,0.01592215833701902,11.285714285714286,11.428571428571429,-7.0,2.142857142857143,0.2857142857142857,1.2857142857142858,1.4285714285714284,0.7142857142857143,2.5714285714285716,7,3,H,2009-07-02,Man City,Middlesbrough
11.74,1427.3131721760549,1695.146428515579,7.714285714285714,-3.857142857142857,0.10754758982745828,0.021428571428571432,8.857142857142858,14.142857142857142,3.0,1.7142857142857142,0.2857142857142857,0.7142857142857143,2.142857142857143,0.2857142857142857,1.2857142857142858,7,3,D,2009-07-02,Chelsea,Hull
-1.9700000000000002,1555.6290173849427,1466.6049166741393,0.5714285714285714,-4.0,0.0749536178107607,0.09063753706610848,12.857142857142858,12.285714285714286,-5.0,1.0,0.8571428571428571,1.4285714285714284,2.8571428571428568,0.5714285714285714,2.0,7,3,A,2009-07-02,Blackburn,Aston Villa
-6.15,1698.918041058969,1492.2982502865077,0.7142857142857143,6.571428571428571,0.12341269841269842,0.10927616660699367,12.142857142857142,10.714285714285714,-4.0,1.4285714285714286,1.4285714285714286,2.142857142857143,1.0,0.8571428571428571,0.8571428571428571,7,3,A,2009-07-02,Portsmouth,Liverpool
-3.9700000000000006,1515.2722061275138,1407.7805889409635,-0.2857142857142857,-3.4285714285714284,0.1225907029478458,0.1735109833407047,9.285714285714286,10.428571428571429,0.0,1.1428571428571428,1.7142857142857142,1.7142857142857142,2.2857142857142856,1.2857142857142858,2.2857142857142856,7,4,D,2009-07-03,Sunderland,Tottenham
6.35,1496.619468373533,1538.1227790527366,4.714285714285714,5.0,0.1426129426129426,0.0,11.0,14.0,0.0,2.0,0.0,1.1428571428571428,2.0,0.5714285714285714,2.0,7,5,D,2009-07-11,Man City,Burnley
-5.210000000000001,1679.6538468405333,1497.4023234122562,-3.0,1.8571428571428572,0.08333333333333333,0.20873233908948194,8.5,13.142857142857142,0.0,1.0,2.4285714285714284,1.5,1.5714285714285714,1.0,1.1428571428571428,7,5,A,2009-07-11,Wolves,Arsenal
2.9699999999999998,1411.5290662222249,1511.5237288462524,6.142857142857143,-6.714285714285714,0.13184731934731933,0.07857142857142858,10.0,10.285714285714286,0.0,1.8571428571428572,0.42857142857142855,0.8571428571428571,2.571428571428571,0.42857142857142855,2.0,7,5,H,2009-07-11,Tottenham,Sunderland
0.4700000000000002,1486.4640898129055,1457.2395140870503,0.0,-4.571428571428571,0.05590599876314163,0.0773809523809524,12.714285714285714,12.0,-1.0,0.7142857142857143,0.5714285714285714,1.2857142857142856,2.571428571428571,0.5714285714285714,0.8571428571428571,7,5,H,2009-07-11,Blackburn,Portsmouth
2.72,1431.1706716426004,1564.9944199720317,2.142857142857143,-5.285714285714286,0.0876907406319171,0.018607442977190875,10.857142857142858,13.285714285714286,6.0,1.1428571428571428,0.2857142857142857,1.2857142857142858,1.5714285714285714,0.7142857142857143,1.4285714285714286,7,5,H,2009-07-11,Aston Villa,Bolton
-6.790000000000001,1712.7171598927523,1531.7129241448715,-1.1428571428571428,3.0,0.07295918367346939,0.14949266419854654,10.571428571428571,9.0,-8.0,1.1428571428571428,2.2857142857142856,1.1428571428571428,2.142857142857143,1.2857142857142858,0.5714285714285714,8,6,A,2009-08-02,West Ham,Man United
-1.1199999999999992,1686.1386801564704,1520.5222808105368,3.4285714285714284,1.0,0.15492424242424244,0.22771335807050092,10.571428571428571,12.571428571428571,-3.0,2.0,2.5714285714285716,1.0,1.8571428571428572,0.2857142857142857,1.1428571428571428,8,6,D,2009-08-02,Tottenham,Arsenal
-0.31000000000000005,1513.419526078708,1447.2908849394396,5.857142857142857,-5.0,0.04330939528307948,0.07108843537414966,11.285714285714286,12.285714285714286,-2.0,0.7142857142857143,0.8571428571428571,1.4285714285714284,1.5714285714285716,0.8571428571428571,0.8571428571428571,8,1,D,2009-08-11,Wigan,Fulham
-1.73,1593.0300500278734,1525.1935480073503,-1.5714285714285714,-1.1428571428571428,0.07295918367346939,0.07912087912087913,11.142857142857142,11.857142857142858,-6.0,1.1428571428571428,0.7142857142857143,1.1428571428571428,1.0,1.4285714285714286,0.42857142857142855,8,1,A,2009-08-11,West Ham,Everton
-0.08999999999999986,1464.3913553038208,1435.4062271079733,-1.1428571428571428,-8.857142857142858,0.09201710987425273,0.11150793650793651,14.428571428571429,10.714285714285714,0.0,1.0,0.7142857142857143,2.0,1.4285714285714284,1.4285714285714286,1.8571428571428572,8,1,H,2009-08-11,Hull,Stoke
2.9300000000000015,1719.2365360302736,1687.0533735836605,5.571428571428571,2.2857142857142856,0.09512522957901108,0.12046287046287045,9.571428571428571,9.142857142857142,-1.0,1.4285714285714286,1.7142857142857142,0.8571428571428571,2.0,0.2857142857142857,0.5714285714285714,8,1,H,2009-08-11,Chelsea,Man United
-1.71,1515.1036142099733,1490.9174900963192,-3.0,-6.285714285714286,0.09722222222222221,0.09627184207016139,8.666666666666666,11.285714285714286,0.0,1.0,0.8571428571428571,1.6666666666666667,3.0,2.0,1.0,8,5,A,2009-08-15,Wolves,West Ham
-0.3200000000000003,1511.0686765987707,1472.9151239482735,0.42857142857142855,-5.0,0.15515873015873013,0.09149659863945578,12.285714285714286,12.714285714285714,-1.0,1.7142857142857142,1.0,1.5714285714285714,1.5714285714285716,0.8571428571428571,0.5714285714285714,8,5,A,2009-08-15,Portsmouth,Fulham
0.6099999999999999,1498.105607767365,1450.8509440835064,-0.5714285714285714,-1.0,0.1540744969316398,0.25,10.857142857142858,12.5,0.0,1.2857142857142858,1.5,2.2857142857142856,2.5,0.42857142857142855,2.5,8,5,H,2009-08-15,Stoke,Burnley
10.57,1448.9466383282877,1700.707955548066,3.5714285714285716,-2.5714285714285716,0.07406295851674002,0.021428571428571432,10.571428571428571,14.285714285714286,3.0,1.1428571428571428,0.2857142857142857,1.2857142857142858,2.2857142857142856,0.14285714285714285,1.0,8,5,H,2009-08-15,Chelsea,Hull
-0.7799999999999998,1402.5305142579405,1423.2605943433966,-3.142857142857143,-3.7142857142857144,0.15130603523460667,0.07857142857142858,13.857142857142858,12.142857142857142,3.0,2.0,0.42857142857142855,0.7142857142857143,2.7142857142857144,1.5714285714285714,2.0,8,5,A,2009-08-15,Bolton,Sunderland
-5.1899999999999995,1536.6366396589046,1470.7884799516823,-1.1428571428571428,-4.857142857142857,0.08923933209647496,0.06388888888888888,12.428571428571429,9.571428571428571,-1.0,1.0,0.7142857142857143,1.4285714285714284,2.2857142857142856,0.5714285714285714,1.4285714285714286,8,5,A,2009-08-15,Blackburn,Man City
3.24,1449.641734419377,1572.9044972712354,3.857142857142857,0.5714285714285714,0.1252847255943231,0.05372405372405372,12.0,11.142857142857142,3.0,1.8571428571428572,0.5714285714285714,1.2857142857142858,1.7142857142857142,0.7142857142857143,1.8571428571428572,8,5,A,2009-08-15,Aston Villa,Wigan
-1.7700000000000005,1680.5938969373058,1603.1199838252503,5.428571428571429,-0.7142857142857143,0.1481692677070828,0.2073051948051948,10.571428571428571,13.0,-6.0,2.4285714285714284,2.4285714285714284,1.1428571428571428,2.142857142857143,1.0,1.0,8,5,A,2009-08-15,Everton,Arsenal
7.6899999999999995,1434.3781924691732,1705.581954065868,7.714285714285714,-8.714285714285714,0.12496998799519808,0.2109461966604824,11.428571428571429,13.714285714285714,2.0,2.142857142857143,1.2857142857142858,1.8571428571428572,2.2857142857142856,1.5714285714285714,2.4285714285714284,8,6,H,2009-08-16,Man United,Birmingham
-3.3200000000000003,1704.7522015325712,1526.0670640297014,2.857142857142857,5.714285714285714,0.13544372294372295,0.13988841150495285,9.857142857142858,11.142857142857142,-3.0,1.5714285714285714,1.8571428571428572,0.8571428571428571,1.0,0.14285714285714285,0.8571428571428571,8,6,H,2009-08-16,Tottenham,Liverpool
-9.09,1705.4608631515748,1415.7754550485033,-1.7142857142857142,6.428571428571429,0.12457482993197279,0.08497732426303854,9.714285714285714,12.428571428571429,-9.0,1.1428571428571428,1.2857142857142858,1.5714285714285714,2.0,1.1428571428571428,0.7142857142857143,8,1,A,2009-08-18,Sunderland,Chelsea
0.3900000000000001,1479.286252969233,1466.3993188258485,6.714285714285714,0.0,0.05082819227556068,0.0,11.428571428571429,0.0,0.0,0.8571428571428571,0.0,1.4285714285714284,0.0,1.0,0.0,8,1,A,2009-08-18,Wigan,Wolves
-0.21999999999999997,1461.7823169734863,1430.04123745634,-5.0,-4.714285714285714,0.30306122448979594,0.04563492063492063,10.0,13.142857142857142,-4.0,1.8571428571428572,0.42857142857142855,2.4285714285714284,2.571428571428571,1.1428571428571428,1.0,8,2,H,2009-08-19,Birmingham,Portsmouth
-8.16,1709.9189090787013,1483.9158909277955,5.0,3.2857142857142856,0.13333333333333333,0.09848484848484848,17.0,10.285714285714286,0.0,2.0,1.4285714285714286,0.0,2.2857142857142856,1.0,0.7142857142857143,8,2,H,2009-08-19,Burnley,Man United
-4.449999999999999,1544.4831462194672,1444.1937307247788,-0.2857142857142857,-2.2857142857142856,0.09201710987425273,0.15275396258368396,14.285714285714286,10.714285714285714,0.0,1.0,1.5714285714285714,1.8571428571428572,2.4285714285714284,1.2857142857142858,2.2857142857142856,8,2,A,2009-08-19,Hull,Tottenham
7.68,1465.0406609230758,1686.3361193428054,11.857142857142858,-9.142857142857142,0.15236239950525662,0.11763038548752834,11.142857142857142,11.0,0.0,2.7142857142857144,0.7142857142857143,0.42857142857142855,2.142857142857143,1.0,1.7142857142857142,8,2,H,2009-08-19,Liverpool,Stoke
-7.459999999999999,1690.268920962292,1454.362751043443,6.857142857142857,5.0,0.04189962084698925,0.09848484848484848,10.571428571428571,10.571428571428571,-8.0,0.7142857142857143,1.4285714285714286,1.2857142857142856,1.2857142857142858,1.1428571428571428,0.5714285714285714,8,5,A,2009-08-22,Wigan,Man United
0.8399999999999999,1460.6295937437392,1411.806721784444,-4.142857142857143,-4.571428571428571,0.15136054421768708,0.06164965986394556,11.428571428571429,11.857142857142858,-1.0,1.1428571428571428,0.5714285714285714,1.8571428571428572,2.4285714285714284,1.5714285714285714,2.5714285714285716,8,5,H,2009-08-22,Sunderland,Blackburn
-0.7000000000000002,1410.0156535528338,1435.2049489356248,-2.0,-5.285714285714286,0.09598536384250668,0.029596453966201863,16.0,14.142857142857142,-1.0,1.0,0.42857142857142855,2.0,1.7142857142857142,1.7142857142857142,2.142857142857143,8,5,H,2009-08-22,Hull,Bolton
